girls,help,rating_R,cast,man,man,high,high,family,country,young,love,love,rating_NR,woman,rating_G,duration,black,life,life,rating_TV-MA,teen,rating_PG,old,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,friends,girl,girl,rating_TV-Y7,rating_PG-13
0,1,0.0,6119,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,0,0,0,0.0,0,0.0,0,0,0.0,0,1,2018.0,1.0,0,0,0,1,0,3914,0,1,0,0.0,0.0
0,0,0.0,1775,0,0,0,0,0,5057,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2021.0,0.0,0,0,0,1,0,4647,0,0,0,0.0,0.0
0,0,0.0,8955,0,1,0,0,0,4466,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,1034,0,0,0,0.0,0.0
0,0,0.0,9464,0,0,0,0,0,1325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,6951,0,0,0,0.0,0.0
0,0,0.0,8303,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,0.2960871355510538,0,0.0,0,0,0.0,0,0,2015.7765228133064,0.0,0,0,0,1,0,1386,0,0,0,0.0,0.0
0,0,0.0,8487,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,2733,0,0,0,0.0,0.0
0,0,0.0,1596,0,1,0,0,1,7694,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2994,0,0,0,0.0,0.0
0,0,0.0,9042,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,5394,1,0,0,0.0,0.0
0,0,0.0,7278,0,0,0,1,0,8420,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2018.0,0.0,0,0,0,1,0,8155,0,0,0,0.0,0.0
0,0,0.0,7608,0,0,0,0,1,6044,0,0,0,0.0,0,0.0,1,0,0,0,0.281778501824711,0,0.0,0,0,0.0,0,0,2013.110201948908,0.0,0,0,0,1,0,5012,0,0,0,0.0,0.0
0,0,0.0,3001,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,4328,0,0,0,0.0,0.0
0,0,0.0,9181,0,0,0,0,0,9337,0,0,0,0.0,1,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.5832900443663,0.6018566617370735,0,0,0,1,0,2216,0,0,0,0.0,0.0
0,0,0.0,5240,0,0,0,0,1,5397,1,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,0,1,0,1027,1,0,0,0.0,0.0
0,0,0.0,4989,0,1,0,0,0,4096,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2741,0,0,0,0.0,0.0
0,1,0.0,1044,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2021.0,0.0,0,0,0,1,1,2542,1,0,0,0.0,0.0
0,0,0.0,7470,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,1674,0,0,0,0.0,0.0
0,0,0.0,6171,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,1,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,7085,0,0,0,0.0,0.0
0,0,0.0,2887,0,0,0,0,0,9337,0,0,0,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,4294,0,0,0,0.0,0.0
0,0,0.0,3402,0,0,0,0,1,6044,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.0,0.0,1,0,0,1,0,2472,0,0,0,0.0,0.0
0,0,0.0,8410,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4535,0,0,0,0.0,0.0
0,0,0.0,7346,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,1,0.0,0,0,2021.0,1.0,0,0,0,1,0,2592,0,0,0,0.0,0.0
0,0,0.0,8298,0,0,0,0,1,4034,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1363,0,0,0,0.0,0.0
0,0,0.0,1220,0,0,0,0,0,6582,1,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,3445,0,0,0,0.0,0.0
0,0,0.0,2955,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,4328,0,0,0,0.0,0.0
0,0,0.0,4238,0,0,0,0,0,1468,1,0,0,0.0,1,0.0,2,0,0,0,1.0,0,0.0,1,0,0.0,0,0,2020.0,0.0,1,0,0,1,0,6355,0,0,0,0.0,0.0
0,0,0.0,6974,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,1.0,1,0,0,1,0,2171,0,0,0,0.0,0.0
0,0,0.0,6732,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,1,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,2636,0,0,0,0.0,0.0
0,0,0.0,1766,0,0,0,0,0,1856,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,1,0,1,0,1106,1,0,0,0.0,0.0
0,1,0.0,3174,0,0,0,0,0,5146,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,1,2017.0,1.0,0,0,0,1,0,5279,0,0,0,0.0,0.0
0,0,0.0,8183,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,1,0,0,1,0,7115,0,0,0,0.0,0.0
0,0,0.0,1927,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,1.0,1,0,0,1,0,4713,0,0,0,0.0,0.0
0,1,0.0,9877,0,0,0,0,0,4096,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,6333,0,0,0,0.0,0.0
0,0,0.0,6241,0,0,0,0,0,4096,1,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,1,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,4901,0,0,0,0.0,0.0
0,0,0.0,9367,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,8237,0,0,0,0.0,0.0
0,0,0.0,2879,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,6349,0,0,1,0.0,0.0
0,0,0.0,1885,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4567,1,0,0,0.0,0.0
0,1,0.0,3475,0,0,0,0,0,5146,0,0,0,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,1,0,8841,0,0,0,0.0,0.0
0,0,0.0,8389,0,0,0,0,0,6044,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,6337,0,0,1,0.0,0.0
0,0,0.0,3660,0,1,0,0,0,4655,1,0,0,0.0,0,0.0,3,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,1,0,7454,0,0,0,0.0,0.0
0,0,0.0,9882,0,0,0,0,0,4096,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2018.0,0.0,0,0,0,1,0,8705,1,0,0,0.0,0.0
0,0,0.0,3001,0,0,0,0,0,1325,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,1,0,0,1,0,8759,0,0,0,0.0,0.0
0,0,0.0,1135,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,10,0,0,0,1.0,0,0.0,0,1,0.0,0,0,2019.0,0.0,0,0,0,1,0,2441,0,0,0,0.0,0.0
0,0,0.0,2361,0,0,0,0,1,2608,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,0,0,1,0,5051,0,0,0,0.0,0.0
0,0,0.0,2635,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,5285,0,1,0,0.0,0.0
0,0,0.0,5984,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,2,0,0,1,1.0,0,0.0,1,0,0.0,0,0,2019.0,0.0,1,0,0,1,1,2316,1,0,0,0.0,0.0
0,0,0.0,2728,0,0,0,0,0,9494,0,0,0,0.0,0,0.0,2,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,1,0,1,0,1082,0,0,0,0.0,0.0
0,0,0.0,6290,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,1,2021.0,1.0,1,0,0,1,0,3443,0,0,0,0.0,0.0
0,0,0.0,4659,0,0,0,0,0,3543,0,0,0,0.0,0,0.0,5,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2020.0,0.0,0,0,0,1,0,8104,0,0,0,0.0,0.0
0,0,0.0,7814,0,0,0,0,0,5057,0,0,0,0.0,0,0.0,2,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,5782,0,0,0,0.0,0.0
1,0,0.0,4543,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2006.0,1.0,0,0,0,1,0,7861,0,0,0,0.0,0.0
0,0,0.0,3354,0,1,0,0,0,1856,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,6895,0,0,0,0.0,0.0
0,0,0.0,6189,0,0,0,0,0,7603,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.0,1.0,0,0,0,1,1,1553,1,0,0,0.0,0.0
0,0,0.0,5059,0,0,0,0,0,6692,0,0,0,0.0,0,0.0,3,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,5109,0,0,0,0.0,0.0
0,0,0.0,8686,0,0,0,0,0,3325,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,9304,0,0,0,0.0,0.0
0,0,0.0,1696,0,0,0,0,0,8040,0,0,0,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2016.4716705482997,0.0,0,0,0,1,0,7570,0,0,0,0.0,0.0
0,1,0.0,5561,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,0,0,0,0.0,0,0.0,0,0,0.0,0,1,2018.0,1.0,0,0,0,1,0,2605,0,1,0,0.0,0.0
0,0,0.0,8936,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0,1.0,0,0,0,1,0,6226,0,0,0,0.0,0.0
0,0,0.0,2655,0,0,0,0,0,3944,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.0,1.0,0,1,0,1,0,3948,0,0,0,0.0,0.0
0,0,0.0,4005,0,0,0,0,1,3325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,1,0,0,1,0,2612,0,0,0,0.0,0.0
0,0,0.0,5662,0,0,0,0,0,3944,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,1.0,0,0,0,1,0,6323,0,0,1,0.0,0.0
0,0,0.0,5008,0,0,0,0,0,1468,1,0,0,0.0,1,0.0,2,0,0,0,1.0,0,0.0,1,0,0.0,0,0,2020.0,0.0,1,0,0,1,0,2675,0,0,0,0.0,0.0
0,0,0.0,6921,0,0,0,0,0,1641,0,0,0,0.0,0,0.0,2,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2020.0,1.0,1,0,0,1,0,3210,0,0,0,0.0,0.0
0,0,0.0,2271,0,0,0,0,1,3325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2016.0,0.0,1,0,0,1,0,9061,0,0,0,0.0,0.0
0,0,0.0,1777,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2012.0,1.0,0,0,0,1,0,6329,0,0,0,0.0,0.0
0,1,0.0,5517,0,0,0,0,0,6044,1,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,4939,0,0,0,0.0,0.0
0,0,0.0,5374,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,8867,0,0,0,0.0,0.0
0,0,0.0,6974,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,5,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2010.0,1.0,1,0,0,1,0,2171,0,0,0,0.0,0.0
0,0,0.0,1001,0,0,0,0,0,3654,1,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,3088,0,0,0,0.0,0.0
0,0,0.0,7694,0,0,0,0,1,6044,0,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,1,0,0.0,0,0,2016.0,0.0,0,0,0,1,0,6534,0,0,0,0.0,0.0
0,0,0.0,9459,0,0,0,0,1,9337,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,2587,0,0,0,0.0,0.0
0,0,0.0,2642,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,1,4406,0,0,0,0.0,0.0
0,0,0.0,5208,0,0,0,0,0,7694,0,0,0,0.0,0,0.0,2,1,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,6941,0,0,0,0.0,0.0
0,0,0.0,1304,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,2,0,0,1,0.4286751111454692,0,0.0,0,0,0.0,0,0,2015.1419239996908,0.0,0,0,0,1,0,4605,0,0,0,0.0,0.0
0,0,0.0,8739,0,0,0,0,0,4655,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2017.449430165764,0.0,0,0,0,1,0,3985,0,0,0,0.0,0.0
0,0,0.0,8146,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,1,0,0,1,0,9144,0,0,0,0.0,0.0
0,0,0.0,1058,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,0.7970115999353298,0,0.0,0,0,0.0,0,0,2018.7671275992886,0.20298840006467023,0,0,0,1,0,7957,0,0,0,0.0,0.0
0,0,0.0,4490,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,0,1,0,1138,1,0,0,0.0,0.0
0,0,0.0,9863,0,0,0,0,0,1055,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,1504,0,0,0,0.0,0.0
0,0,0.0,3505,0,0,0,0,0,9337,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.7911573183367,1.0,0,0,0,1,0,2601,0,0,0,0.0,0.0
0,0,0.0,5908,0,0,0,0,1,9190,1,1,0,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2019.0,1.0,0,0,0,1,0,8940,0,0,0,0.0,0.0
0,0,0.0,7076,0,0,0,1,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,1,1,0,1,0,8156,0,0,0,0.0,0.0
0,0,0.0,2358,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,1,0,0,1,0,3865,0,0,0,0.0,0.0
0,0,0.0,1643,0,0,0,0,1,1325,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,1,0,0.0,0,0,2013.0,1.0,0,0,0,1,0,1107,0,0,1,0.0,0.0
0,0,0.0,3930,0,0,0,0,0,9337,1,0,0,0.0,0,0.0,6,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2002.0,1.0,0,0,0,1,1,7801,0,0,0,0.0,0.0
0,0,0.0,6189,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,1999.2246216817891,1.0,0,0,0,1,0,7784,0,0,0,0.0,0.0
0,0,0.0,1724,0,0,0,0,1,6044,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2004.0,0.0,1,0,0,1,0,9848,0,0,0,0.0,0.0
0,0,0.0,7056,0,1,0,0,0,4655,1,0,0,0.0,0,0.0,3,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2013.0,0.0,0,0,0,1,0,6492,0,0,0,0.0,0.0
0,1,0.0,2586,0,0,0,0,0,4655,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,7824,0,0,0,0.0,0.0
0,0,0.0,4009,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,2508,0,0,0,0.0,0.0
0,0,0.0,6816,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,1,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,1,5865,0,0,0,0.0,0.0
0,0,0.0,3386,0,0,0,1,0,9337,0,0,1,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,8682,0,0,0,0.0,0.0
0,0,0.0,1098,0,1,0,0,0,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,1,0,0,1,0,9600,0,0,0,0.0,0.0
0,0,0.0,3752,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,2,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,1.0,0,0,0,1,0,3705,1,0,0,0.0,0.0
0,0,0.0,7991,0,0,0,0,0,1325,0,0,1,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,1862,0,0,0,0.0,0.0
0,0,0.0,4870,0,0,0,1,0,9337,0,0,1,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,3799,0,0,0,0.0,0.0
0,0,0.0,7906,0,1,0,0,0,4466,0,0,1,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,1849,0,0,0,0.0,0.0
0,0,0.0,5412,0,0,0,0,0,6044,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,4960,0,0,0,0.0,0.0
0,0,0.0,8301,0,0,0,0,1,9190,1,0,0,0.0,1,0.0,3,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,2099,0,0,0,0.0,0.0
0,0,0.0,1174,0,0,0,0,0,7694,0,0,0,0.0,0,0.0,4,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2018.0,0.0,0,0,0,1,0,3379,0,0,0,0.0,0.0
1,0,0.0,6890,0,0,0,0,0,6044,0,0,0,0.0,0,0.0,3,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2011.0,1.0,0,0,0,1,0,3208,0,0,0,0.0,0.0
0,0,0.0,4815,0,0,0,0,0,9304,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,4647,1,0,0,0.0,0.0
0,0,0.0,3364,0,0,0,0,0,7603,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2009.0,1.0,0,0,0,1,1,6307,1,0,0,0.0,0.0
0,0,0.0,3865,0,0,0,0,0,3944,0,0,1,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2016.0,1.0,0,0,0,1,0,7521,0,0,0,0.0,0.0
0,0,0.0,4166,0,0,0,0,0,5288,0,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,1,1232,0,0,0,0.0,0.0
0,0,0.0,6250,0,0,0,0,0,6762,1,0,0,0.0,1,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,3895,0,0,0,0.0,0.0
0,0,0.0,6029,0,0,0,0,0,1468,1,0,0,0.0,1,0.0,2,0,0,0,1.0,0,0.0,1,0,0.0,0,0,2020.0,0.0,1,0,0,1,0,6866,0,0,0,0.0,0.0
0,0,0.0,3326,0,0,0,0,0,7969,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,1,0,0.0,0,0,2013.0,0.0,0,0,0,1,0,3744,0,0,0,0.0,0.0
0,0,0.0,9061,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,1,0,7209,0,0,0,0.0,0.0
0,0,0.0,9560,0,0,0,0,0,3325,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2008.0,1.0,0,0,0,1,0,6383,0,0,0,0.0,0.0
0,0,0.0,5497,0,0,0,0,0,1325,0,0,0,0.0,0,0.0,2,0,0,1,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,2562,1,0,0,0.0,0.0
0,0,0.0,1243,0,0,0,0,0,1818,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2018.0,1.0,0,0,0,1,0,4911,0,0,0,0.0,0.0
0,0,0.0,5327,0,0,0,0,0,1325,0,0,0,0.0,1,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,9304,0,0,0,0.0,0.0
0,0,0.0,9547,0,0,0,0,0,6582,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2015.0,0.0,0,1,0,1,0,6890,0,0,0,0.0,0.0
0,0,0.0,6828,0,0,0,0,0,9190,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2003.0,1.0,0,0,0,1,0,2988,0,0,0,0.0,0.0
0,0,0.0,7768,0,0,0,1,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2020.0,0.0,1,1,0,1,1,3559,0,0,0,0.0,0.0
0,0,0.0,7269,0,0,0,0,1,7694,0,0,0,0.0,0,0.0,1,0,0,0,1.0,1,0.0,0,0,0.0,0,0,2020.0,0.0,0,0,0,1,0,6030,0,0,0,0.0,0.0
0,0,0.0,4963,0,0,0,0,1,6044,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4908,0,0,0,0.0,0.0
0,0,0.0,9861,0,0,0,0,0,6582,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,0,5657,0,0,0,0.0,0.0
0,0,0.0,1739,0,0,0,0,0,7694,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,8255,0,0,0,0.0,0.0
0,0,0.0,9375,0,0,0,0,0,1055,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,1,0,0.0,0,0,2019.0,0.0,0,0,0,1,0,8629,0,0,1,0.0,0.0
0,0,0.0,6694,0,0,0,0,0,9337,1,0,0,0.0,0,0.0,6,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2002.0,1.0,0,0,0,1,1,5124,0,0,0,0.0,0.0
0,0,0.0,9809,0,0,0,1,0,1818,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,0,2021.0,0.0,0,0,0,1,0,4291,0,0,0,0.0,0.0
0,0,0.0,1065,0,0,0,0,0,6304,0,0,0,0.0,0,0.0,1,0,0,1,0.0,0,0.0,0,0,0.0,0,0,2015.0,1.0,0,0,0,1,0,3048,0,0,1,0.0,0.0
1,0,0.0,4388,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,7,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2006.0,1.0,0,0,0,1,0,2350,0,0,0,0.0,0.0
0,0,0.0,7094,0,0,0,0,1,9337,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,0,1993.0,0.0,1,0,0,1,0,1256,0,0,0,0.0,0.0
0,0,0.0,7153,0,1,0,0,0,3654,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1,0.0,0,0,0.0,0,0,2012.0,1.0,0,0,0,1,0,6139,0,0,0,0.0,0.0
0,0,0.0,6705,0,0,0,0,0,9337,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2016.0,0.0,0,0,0,1,0,3839,0,0,0,0.0,0.0
0,0,0.0,8948,0,0,0,0,0,4466,0,0,0,0.0,0,0.0,1,1,0,0,0.0,0,0.0,0,0,0.0,0,0,2017.0,1.0,0,0,0,1,1,1514,0,0,0,0.0,0.0
0,0,0.0,9120,0,0,0,0,0,1325,0,0,0,0.0,1,0.0,1,0,0,0,1.0,0,0.0,0,0,0.0,0,1,2019.0,0.0,0,0,0,1,0,9713,0,0,0,0.0,0.0
0,0,0.0,1631,0,0,0,1,0,4096,0,1,0,0.0,0,0.0,2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,2014.0,0.0,0,0,0,1,0,3160,0,0,0,0.0,0.0
