girls,rating_R,cast,man,man,high,high,family,father,country,rating_TV-G,rating_NR,love,love,woman,home,rating_G,american,duration,black,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,director,christmas,girl,girl,city,rating_TV-Y7,rating_PG-13
0,0.0,8703,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,1,1151,0,0,0,0,0.0,0.0
0,0.0,6373,0,0,0,0,1,0,9337,0.0,0.0,0,0,1,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,9590,0,0,0,0,0.0,0.0
0,0.0,1178,0,0,0,0,0,0,7819,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.5429321827129426,0,0.0,0,0.0,0,0,2010.4015758369717,0.45706781728705737,0,0,1,9398,0,0,0,0,0.0,0.0
0,0.0,1911,0,0,0,0,1,0,5288,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,8631,0,0,0,0,0.0,0.0
0,0.0,3524,0,0,0,0,0,0,7969,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,1,2490,0,0,0,0,0.0,0.0
0,0.0,6257,0,0,1,1,0,0,7969,0.0,0.0,0,0,0,0,0.0,0,7,0,0,0,0.0,1,0.0,1,0.0,0,0,1999.0,1.0,1,0,1,1043,0,0,0,0,0.0,0.0
0,0.0,3877,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,1,2017.0,0.0,0,0,1,8645,0,0,0,0,0.0,0.0
0,0.0,8493,0,0,0,0,0,0,6762,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,1,2215,0,0,1,0,0.0,0.0
0,0.0,3938,0,0,0,0,0,0,1818,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,1.0,0,0,1,9838,0,0,0,0,0.0,0.0
0,0.0,6293,0,0,0,0,1,1,4096,0.0,0.0,0,0,1,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,9346,0,0,0,0,0.0,0.0
0,0.0,6352,0,0,0,0,0,0,3543,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,8297,0,0,0,0,1.0,0.0
0,0.0,6218,0,0,1,1,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,1,0,1,7833,0,0,0,0,0.0,0.0
