rating_R,cast,man,man,family,country,young,rating_TV-G,love,love,woman,home,rating_G,duration,black,life,life,rating_TV-MA,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0.0,9328,0,0,0,5146,0,0.0,0,0,0,0,0.0,121,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,5758,0.0,0,0,1,0.0,0.0
0.0,6645,0,0,0,3299,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,2016.452739611495,0.5472603885050898,0,0,0,0,0,5091,0.0,0,0,0,0.0,0.45273961149491015
0.0,2189,0,0,0,9337,0,0.0,0,0,1,0,0.0,94,0,0,0,0.0,0,0.0,0,1,2015.0,0.0,1,0,0,0,0,9259,0.0,0,0,0,0.0,1.0
0.0,1991,0,0,0,1818,0,0.0,0,0,1,0,0.0,101,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,6204,0.0,0,0,0,0.0,0.0
0.0,2650,0,0,0,7694,0,0.0,0,0,0,0,0.0,103,0,0,0,0.44413711272791456,0,0.0,0,0,2017.444137112728,0.5558628872720854,0,0,0,0,0,3780,0.0,0,0,0,0.0,0.0
0.0,8482,0,0,0,1325,0,0.0,0,0,0,0,0.0,138,0,0,0,1.0,0,0.0,0,0,2021.0,0.0,0,0,0,0,0,4078,0.0,0,0,0,0.0,0.0
0.0,4405,0,0,0,1325,0,0.0,0,0,0,0,0.0,152,0,0,0,0.0,0,0.0,0,0,1980.825349694979,1.0,0,0,0,0,0,4888,0.0,0,0,0,0.0,0.0
0.0,3849,0,0,0,9337,0,0.0,0,0,0,0,0.0,109,0,0,1,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,8187,0.0,0,0,0,0.0,0.0
0.0,2812,0,0,0,9337,0,0.0,0,0,0,0,0.0,92,0,0,0,0.528045580866398,0,0.0,0,0,2015.5841367425992,0.0,0,0,0,0,0,2885,0.0,0,0,0,0.0,0.47195441913360203
0.0,5192,0,0,0,1723,0,0.0,0,0,0,0,0.0,95,0,0,0,1.0,0,0.0,0,0,2014.3769104740988,0.0,0,0,0,0,0,7454,0.0,0,0,0,0.0,0.0
